,gene.id,symbol
27131,10002909543.Cad,Cad
27132,10002901397.Cdsn,Cdsn
27133,10002942696.Rbfox2,Rbfox2
27134,10004038216.Olfr22-ps1,Olfr22-ps1
27135,10002902387.Scyl2,Scyl2
27136,10002931707.Gm23448,Gm23448
27137,10003845479.Xkr4,Xkr4
27138,10002931812.Gsk3b,Gsk3b
27139,508962.Zic1,Zic1
27140,500405.S100a4,S100a4
27141,10002918527.Blzf1,Blzf1
27142,10004035125.Zfp511,Zfp511
27143,591764.Gm27878,Gm27878
27144,497933.Shd,Shd
27145,10003840646.Gm6942,Gm6942
27146,508035.Trappc9,Trappc9
27147,519629.Mrpl16,Mrpl16
27148,506572.Zmym3,Zmym3
27149,509175.Smco4,Smco4
27150,10004034249.Hecw2,Hecw2
27151,10003839027.Gm16218,Gm16218
27152,10002911507.Sec62,Sec62
27153,10003838555.Glra1,Glra1
27154,10003840514.Syt9,Syt9
27155,10002900007.Sms-ps,Sms-ps
27156,10004038062.Olfr599,Olfr599
27157,505111.Myo1c,Myo1c
27158,10003842594.BC039966,BC039966
27159,10002912407.Chsy1,Chsy1
27160,498367.Stn1,Stn1
27161,511029.2900045O20Rik,2900045O20Rik
27162,10003836518.Gm25055,Gm25055
27163,10004033482.Olfr429,Olfr429
27164,10004035787.Vmn1r43,Vmn1r43
27165,10002917339.Nt5dc3,Nt5dc3
27166,518322.4930555B11Rik,4930555B11Rik
27167,10003842190.Gm18368,Gm18368
27168,1017831.Ccng1,Ccng1
27169,10003837420.Gm28883,Gm28883
27170,10002908338.Mrpl9,Mrpl9
27171,10002938790.Faxc,Faxc
27172,10003838510.Gm7550,Gm7550
27173,10003841796.Hmcn2,Hmcn2
27174,506195.Gm50428,Gm50428
27175,10004033753.Jph4,Jph4
27176,1489403.Noc2l,Noc2l
27177,10002896350.Ndrg1,Ndrg1
27178,517488.Tom1,Tom1
27179,497722.2700054A10Rik,2700054A10Rik
27180,10004035657.Dnah3,Dnah3
27181,509663.St8sia3,St8sia3
27182,509124.Rbck1,Rbck1
27183,10004033532.Gng8,Gng8
27184,10003840215.Hoxa3,Hoxa3
27185,10002935084.1700045H11Rik,1700045H11Rik
27186,504399.Rnf219,Rnf219
27187,506994.1700099I09Rik,1700099I09Rik
27188,10002941000.Rbm12b2,Rbm12b2
27189,10002933109.Gm38574,Gm38574
27190,10002906471.Nudt14,Nudt14
27191,10002905170.Mcu,Mcu
27192,10004036219.Mpped2,Mpped2
27193,506740.Hip1,Hip1
27194,10002915404.Gm7132,Gm7132
27195,10002899147.Tnfrsf17,Tnfrsf17
27196,10002913567.Kirrel3,Kirrel3
27197,517228.Birc3,Birc3
27198,10002899249.Gart,Gart
27199,503956.Spats1,Spats1
27200,10003844294.Gm48960,Gm48960
27201,515987.Mtfr1,Mtfr1
27202,10004034859.Aadacl4fm1,Aadacl4fm1
27203,10002941026.Vmn1r-ps48,Vmn1r-ps48
27204,516452.Actn2,Actn2
27205,10002906217.Gm5055,Gm5055
27206,514399.Hpgds,Hpgds
27207,10002949943.Serpini1,Serpini1
27208,10002940353.Gm28002,Gm28002
27209,10003844675.5430403N17Rik,5430403N17Rik
27210,10003840045.B230206L02Rik,B230206L02Rik
27211,517572.Trpm7,Trpm7
27212,10003845639.Gm4993,Gm4993
27213,10004033085.Kirrel3os,Kirrel3os
27214,10002910564.Six4,Six4
27215,518378.Fcgr2b,Fcgr2b
27216,10004035515.Glod4,Glod4
27217,10002913562.Spink6,Spink6
27218,10003841778.Gm2639,Gm2639
27219,10002907359.Gnat3,Gnat3
27220,10004034439.Dnm3,Dnm3
27221,1014133.Sox2,Sox2
27222,10003837173.Gm5648,Gm5648
27223,513087.Grm3,Grm3
27224,510986.Pex26,Pex26
27225,10002917294.Cryz,Cryz
27226,504172.Fbxo31,Fbxo31
27227,10002908676.Sar1b,Sar1b
27228,10002901161.Bmt2,Bmt2
27229,10002921975.Gm50176,Gm50176
27230,10002901402.Gm8091,Gm8091
27231,510752.Cdc42se1,Cdc42se1
27232,10004038049.Ncl,Ncl
27233,10003843721.Galnt13,Galnt13
27234,503698.Brwd1,Brwd1
27235,10003839336.Obox6-ps1,Obox6-ps1
27236,10002939407.Myoc,Myoc
27237,10003838606.Cfap97,Cfap97
27238,10004033526.H2ac11,H2ac11
27239,510160.4933430A20Rik,4933430A20Rik
27240,10002912705.Hjv,Hjv
27241,501843.Gria1,Gria1
27242,10002942642.Fam189a1,Fam189a1
27243,10003842033.Gm18217,Gm18217
27244,10002937104.Gm11474,Gm11474
27245,10002911935.B020004J07Rik,B020004J07Rik
27246,10003841992.H2-Q5,H2-Q5
27247,10002936671.Lrrtm1,Lrrtm1
27248,10003843660.Gm831,Gm831
27249,10004036628.Fgf14,Fgf14
27250,10004034253.Entpd6,Entpd6
27251,519858.Dmrtc1c1,Dmrtc1c1
27252,10002923224.Mvb12b,Mvb12b
27253,515103.Tubb3,Tubb3
27254,519086.Crp,Crp
27255,10004038075.Olfr1459,Olfr1459
27256,519144.Ect2,Ect2
27257,10004033274.Tnfrsf22,Tnfrsf22
27258,10003837498.Zfp608,Zfp608
27259,10004035851.Defa3,Defa3
27260,10002906118.Otop3,Otop3
27261,10003843388.Med27,Med27
27262,10003835724.Gm28750,Gm28750
27263,505564.Ecd,Ecd
27264,10002900663.Urb1,Urb1
27265,506679.Rhoj,Rhoj
27266,10002898594.Hyal4,Hyal4
27267,10004034014.Olfr634-ps1,Olfr634-ps1
27268,10002921008.Il21,Il21
27269,10002947881.Morc1,Morc1
27270,506083.Tcp11,Tcp11
27271,10004034139.Gm10440,Gm10440
27272,498941.1810012K16Rik,1810012K16Rik
27273,514467.Oxnad1,Oxnad1
27274,10002942956.Ufm1,Ufm1
27275,10002937860.Gm13626,Gm13626
27276,503939.Gabrg3,Gabrg3
27277,10004033971.Tmem88,Tmem88
27278,10002919097.Gm12384,Gm12384
27279,10003835824.Zpld1,Zpld1
27280,508848.Pmaip1,Pmaip1
27281,10002938124.Rnf13,Rnf13
27282,517838.Gpr26,Gpr26
27283,10003839852.B230104I21Rik,B230104I21Rik
27284,499917.Rrp1,Rrp1
27285,10002914865.Hpx,Hpx
27286,1480445.Gm37104,Gm37104
27287,519690.Nipbl,Nipbl
27288,500546.Hivep2,Hivep2
27289,10002901218.C87436,C87436
27290,10003842951.Usp37,Usp37
27291,10003837736.Gm36994,Gm36994
27292,508321.Rtf1,Rtf1
27293,10003843607.Rnf223,Rnf223
27294,10003844446.Gm27342,Gm27342
27295,10002909735.Myh15,Myh15
27296,10004036480.Olfr1276,Olfr1276
27297,10002921438.Kcnj9,Kcnj9
27298,10002934069.4933435E02Rik,4933435E02Rik
27299,10002943684.Cdkl1,Cdkl1
27300,10003835944.Rps11-ps4,Rps11-ps4
27301,10002937278.Gm37523,Gm37523
27302,514983.Git1,Git1
27303,504505.Notch3,Notch3
27304,1375297.Slc13a5,Slc13a5
27305,10002904009.Nav3,Nav3
27306,504273.Tomm34,Tomm34
27307,10004036842.Gmip,Gmip
27308,512669.Pcf11,Pcf11
27309,10002897721.Slc25a5-ps,Slc25a5-ps
27310,10003836228.Gm12712,Gm12712
27311,592089.Dock9,Dock9
27312,504960.Olfr269-ps1,Olfr269-ps1
27313,502714.Zhx3,Zhx3
27314,10004034854.Olfr1010,Olfr1010
27315,10003838884.Arhgap44,Arhgap44
27316,10002898399.Sphk1,Sphk1
27317,506270.Rpl3l,Rpl3l
27318,10002899749.Gm5319,Gm5319
27319,10004037953.Elp4,Elp4
27320,10004033420.Olfr1323,Olfr1323
27321,502122.Tnfrsf9,Tnfrsf9
27322,10003846016.Gm8225,Gm8225
27323,502776.Gm7546,Gm7546
27324,10003840067.Rnase11,Rnase11
27325,10002905339.Vat1l,Vat1l
27326,10002934657.Negr1,Negr1
27327,10002907108.9630028I04Rik,9630028I04Rik
27328,10003837632.Enthd1,Enthd1
27329,10002912859.Ube2d1,Ube2d1
27330,10002928567.Gm19139,Gm19139
27331,10003839230.Gm1141,Gm1141
27332,10004034983.Olfr108,Olfr108
27333,514297.Ttk,Ttk
27334,10002901642.Prl,Prl
27335,10003837197.Gm8276,Gm8276
27336,510603.Arpp21,Arpp21
27337,10002914186.Kcnj4,Kcnj4
27338,10002913407.Srsf3-ps,Srsf3-ps
27339,10003836793.Vmn1r39,Vmn1r39
27340,10003843008.Gm16168,Gm16168
27341,10003843132.Gm42638,Gm42638
27342,10002916073.Ccm2,Ccm2
27343,10003842390.Gm33326,Gm33326
27344,10003845320.Fmnl2,Fmnl2
27345,10002901773.Gm8083,Gm8083
27346,10003837872.4930520O04Rik,4930520O04Rik
27347,10002939646.Gm13670,Gm13670
27348,10002902316.Fam90a1a,Fam90a1a
27349,10004034472.Gm43326,Gm43326
27350,516291.Arxes2,Arxes2
27351,500136.Eci2,Eci2
27352,10004034783.Tnik,Tnik
27353,506020.Ankrd33b,Ankrd33b
27354,512873.Proz,Proz
27355,10002914311.Klhl11,Klhl11
27356,514715.Rnf138rt1,Rnf138rt1
27357,10002940551.Gm37832,Gm37832
27358,510291.Cd47,Cd47
27359,10003836407.Adam34,Adam34
27360,10002951237.Mtln,Mtln
27361,514503.Insrr,Insrr
27362,516462.Hnrnpr,Hnrnpr
27363,10002905953.Mbip,Mbip
27364,10004035266.Trim60,Trim60
27365,518846.Smim3,Smim3
27366,515889.Gatb,Gatb
27367,10003844449.Htr1a,Htr1a
27368,517950.Gpat4,Gpat4
27369,10004037532.Fkbp1a,Fkbp1a
27370,506747.Wee1,Wee1
27371,10002915333.Zc3h7a,Zc3h7a
27372,10002903900.Gpc2,Gpc2
27373,10002906880.Pkn3,Pkn3
27374,505662.Sult5a1,Sult5a1
27375,10002909830.Hnrnpdl,Hnrnpdl
27376,10004033333.Akap13,Akap13
27377,10003842485.Fam184b,Fam184b
27378,10002899594.Me2,Me2
27379,10002904210.Gm42694,Gm42694
27380,10002917398.Rbm11,Rbm11
27381,507984.Serp2,Serp2
27382,10002921417.Gm12375,Gm12375
27383,516307.Gata2,Gata2
27384,10002912352.Lyrm4,Lyrm4
27385,498549.Rras,Rras
27386,514220.Fam172a,Fam172a
27387,515501.4933408A14Rik,4933408A14Rik
27388,10004034785.Rmnd5b,Rmnd5b
27389,10002949434.1110015O18Rik,1110015O18Rik
27390,10003839302.Ptprj,Ptprj
27391,500434.Acr,Acr
27392,10002925343.Gm48036,Gm48036
27393,10003842385.Gm29684,Gm29684
27394,506213.Magi1,Magi1
27395,505071.B4gat1,B4gat1
27396,10003839554.8030451A03Rik,8030451A03Rik
27397,10003840093.Trim75,Trim75
27398,10003836825.Igkv2-105,Igkv2-105
27399,10003840505.4930569F06Rik,4930569F06Rik
27400,10003843087.Otx2os1,Otx2os1
27401,514004.Eed,Eed
27402,10003840651.Gm49205,Gm49205
27403,10004037003.Rab25,Rab25
27404,518915.Rpl31-ps23,Rpl31-ps23
27405,511275.Tssk6,Tssk6
27406,514613.Jmjd6,Jmjd6
27407,501709.Foxi1,Foxi1
27408,10002914020.Mxra7,Mxra7
27409,499039.Mtbp,Mtbp
27410,497656.Trp53,Trp53
27411,10003843550.Fbxw9,Fbxw9
27412,10003844016.n-R5-8s1,n-R5-8s1
27413,514567.Hnf1a,Hnf1a
27414,10003837104.Gm7973,Gm7973
27415,10002947458.A630023A22Rik,A630023A22Rik
27416,10002948919.Epg5,Epg5
27417,10002908276.Ighv1-4,Ighv1-4
27418,10002915727.Klhl31,Klhl31
27419,10002904242.Slc26a10,Slc26a10
27420,10002896329.Xlr5a,Xlr5a
27421,10003839319.App,App
27422,10003842397.Gm33096,Gm33096
27423,10002897522.Hoxb3,Hoxb3
27424,499754.Ung,Ung
27425,511435.Ly6m,Ly6m
27426,514232.Samd8,Samd8
27427,10002919069.Wfdc5,Wfdc5
27428,10002908545.Gm6985,Gm6985
27429,10002903870.Mmgt2,Mmgt2
27430,10002917669.Otulinl,Otulinl
27431,10002909639.Ubtd2,Ubtd2
27432,10002944433.Nlrc4,Nlrc4
27433,10003836139.Gm48876,Gm48876
27434,10002934334.Gm8659,Gm8659
27435,10004034987.Olfr1390,Olfr1390
27436,10002915715.Kcnip3,Kcnip3
27437,500379.Ubiad1,Ubiad1
27438,508792.Hdac3,Hdac3
27439,10002909439.Gm33121,Gm33121
27440,506561.Cxcl12,Cxcl12
27441,509230.Mug1,Mug1
27442,10002917979.Olfr61,Olfr61
27443,507969.Mcu,Mcu
27444,10003842608.Gm43991,Gm43991
27445,10003840542.Galnt2l,Galnt2l
27446,499005.Trip6,Trip6
27447,10002678718.Ahnak,Ahnak
27448,519174.Clpp,Clpp
27449,10002899486.Trp53,Trp53
27450,10003838141.C630028M04Rik,C630028M04Rik
27451,10002913828.Fam193a,Fam193a
27452,10002937292.4933400F21Rik,4933400F21Rik
27453,10004036369.Rgs9bp,Rgs9bp
27454,10002903777.Fam126b,Fam126b
27455,10002912881.Cfap44,Cfap44
27456,10004035473.Tfap2e,Tfap2e
27457,517700.Psmc6,Psmc6
27458,10002906643.Papolg,Papolg
27459,10003835865.Rps6-ps1,Rps6-ps1
27460,10003839222.Gm43573,Gm43573
27461,510320.Chordc1,Chordc1
27462,10003839207.Gm8955,Gm8955
27463,10002678285.Slc12a6,Slc12a6
27464,514802.Gk2,Gk2
27465,498923.Col27a1,Col27a1
27466,10003840655.Sav1,Sav1
27467,10002944022.Macrod2,Macrod2
27468,10002924247.Slc7a11,Slc7a11
27469,10004035480.Vmn1r-ps25,Vmn1r-ps25
27470,505284.Wipi1,Wipi1
27471,10002912803.Col23a1,Col23a1
27472,10004034921.Ctxn1,Ctxn1
27473,10004036639.2810002D19Rik,2810002D19Rik
27474,503786.Rngtt,Rngtt
27475,10003839147.Gm43866,Gm43866
27476,499347.1700019G24Rik,1700019G24Rik
27477,10002896796.Crct1,Crct1
27478,10002908522.Gm9308,Gm9308
27479,10003837565.Adprh,Adprh
27480,10002925494.Gabrb3,Gabrb3
27481,10002910903.Tbx18,Tbx18
27482,10003845091.Bach2os,Bach2os
27483,517875.Tkt,Tkt
27484,10002929760.Ctbp2,Ctbp2
27485,10002929243.Hmcn2,Hmcn2
27486,10002917002.Inava,Inava
27487,513841.Sulf2,Sulf2
27488,10002898959.Fgfr2,Fgfr2
27489,10004036477.Ralyl,Ralyl
27490,10004035191.Olfr111,Olfr111
27491,10003840149.C030029H02Rik,C030029H02Rik
27492,500980.Cd2,Cd2
27493,10002900680.Fancd2,Fancd2
27494,10002919895.Vmn1r-ps16,Vmn1r-ps16
27495,515335.Nbeal1,Nbeal1
27496,10002921642.Kirrel,Kirrel
27497,10002898373.Rab2b,Rab2b
27498,507479.Vil1,Vil1
27499,10002909747.Lrch2,Lrch2
27500,500565.Ube2k,Ube2k
27501,10003845748.Gm21992,Gm21992
27502,10003838444.AA914427,AA914427
27503,10004036069.Tbck,Tbck
27504,500823.4930426L09Rik,4930426L09Rik
27505,1484043.Igf2,Igf2
27506,519867.Mir9-3hg,Mir9-3hg
27507,508496.Gm14266,Gm14266
27508,10002911115.Slc2a3,Slc2a3
27509,499171.Hint2,Hint2
27510,1479627.Neb,Neb
27511,508690.1700054A03Rik,1700054A03Rik
27512,519926.Lgalsl,Lgalsl
27513,505314.Pde4d,Pde4d
27514,10004035976.Olfr50,Olfr50
27515,510577.Map6,Map6
27516,10002898948.Spidr,Spidr
27517,10002921180.Gm13463,Gm13463
27518,499429.Dnajb12,Dnajb12
27519,501707.4930510E17Rik,4930510E17Rik
27520,10002922714.Kcnip4,Kcnip4
27521,10003838573.A930002C04Rik,A930002C04Rik
27522,10002914398.Prkacb,Prkacb
27523,10002915812.Was,Was
27524,10002911110.Man1b1,Man1b1
27525,10002934557.Gm14261,Gm14261
27526,10002931148.Gm38128,Gm38128
27527,10004036226.Myl6b,Myl6b
27528,10003836202.Gm12626,Gm12626
27529,10002911148.Ankrd13b,Ankrd13b
27530,10004037199.Olfr938,Olfr938
27531,10002907457.Ttll7,Ttll7
27532,10002902293.Cdc37,Cdc37
27533,10002946492.Vmn1r2,Vmn1r2
27534,1014589.Mprip,Mprip
27535,1015583.Calb2,Calb2
27536,10003844128.Fkbp1a-ps3,Fkbp1a-ps3
27537,10004033755.Mrgprb1,Mrgprb1
27538,10002909195.2310002L09Rik,2310002L09Rik
27539,497786.Calhm6,Calhm6
27540,504690.Gm22710,Gm22710
27541,10002911839.Vmn2r14,Vmn2r14
27542,10003840256.Fhdc1,Fhdc1
27543,10004038057.Vmn2r80,Vmn2r80
27544,10002678138.P2ry6,P2ry6
27545,10002943632.Steap2,Steap2
27546,1364824.Hoxb4,Hoxb4
27547,10003837968.Krtap5-3,Krtap5-3
27548,511634.Gm48374,Gm48374
27549,10002941070.Smad9,Smad9
27550,500190.Dnajc1,Dnajc1
27551,10004038328.Vmn1r55,Vmn1r55
27552,506977.Mrps25,Mrps25
27553,10004033499.Bsx,Bsx
27554,510144.Trp73os,Trp73os
27555,10003841647.Gm43286,Gm43286
27556,10002896766.Gm37392,Gm37392
27557,10002898208.Gm5270,Gm5270
27558,517540.Apba2,Apba2
27559,1015875.Ift81,Ift81
27560,502945.Pfn4,Pfn4
27561,10002927251.Gm28002,Gm28002
27562,10003114779.Gm44473,Gm44473
27563,10004035275.Acot10,Acot10
27564,514874.Rab10,Rab10
27565,508954.Hsp90b1,Hsp90b1
27566,500428.Elovl2,Elovl2
27567,10003842261.Gm11967,Gm11967
27568,10002934544.Gm17528,Gm17528
27569,10002907081.Gm7832,Gm7832
27570,504161.Chp2,Chp2
27571,512991.Zmat2,Zmat2
27572,10004037070.Olfr1500,Olfr1500
27573,501017.Got1,Got1
27574,514091.Cmtr1,Cmtr1
27575,10002905826.Sec24d,Sec24d
27576,10002942090.Gm11590,Gm11590
27577,501952.Kat2a,Kat2a
27578,511582.Gcsam,Gcsam
27579,10002916237.Vmn1r2,Vmn1r2
27580,10002897430.Iqub,Iqub
27581,510487.Tktl1,Tktl1
27582,10002919651.Olfr291,Olfr291
27583,10003844780.C630050I24Rik,C630050I24Rik
27584,10003838309.2310043L19Rik,2310043L19Rik
27585,10003838167.Gm568,Gm568
27586,10004036458.Gm33696,Gm33696
27587,501304.Rgs14,Rgs14
27588,10002912735.Rabgef1,Rabgef1
27589,508552.Tnrc6c,Tnrc6c
27590,10003840697.Nenf,Nenf
27591,10004037328.Cbln4,Cbln4
27592,10004034919.Olfr1278,Olfr1278
27593,10003841961.1700030N03Rik,1700030N03Rik
27594,10002905812.Fam120b,Fam120b
27595,10002909836.Zfp516,Zfp516
27596,10003838205.B230398E01Rik,B230398E01Rik
27597,499530.1700087I21Rik,1700087I21Rik
27598,10002932462.Nudt19,Nudt19
27599,10002918391.Ms4a8a,Ms4a8a
27600,10002947889.Rbfox2,Rbfox2
27601,10002902334.Mllt3,Mllt3
27602,499481.Pgap2,Pgap2
27603,10003842645.Mup5,Mup5
27604,10004036282.Cyp2c52-ps,Cyp2c52-ps
27605,10003845230.Pde4dip,Pde4dip
27606,499257.Ppm1a,Ppm1a
27607,10003838535.Gm35167,Gm35167
27608,10003842143.Gm49059,Gm49059
27609,10003836417.Rpl10-ps2,Rpl10-ps2
27610,507402.Prss44,Prss44
27611,506982.Tpcn2,Tpcn2
27612,10003837700.Nrde2,Nrde2
27613,10002897564.Slurp2,Slurp2
27614,10003837050.Gm6335,Gm6335
27615,511160.Prg3,Prg3
27616,10002916838.Ceacam18,Ceacam18
27617,10002916117.Ipo8,Ipo8
27618,10002943691.Prkacb,Prkacb
27619,10004033289.Mrpl48-ps,Mrpl48-ps
27620,503579.Mbnl1,Mbnl1
27621,10004036823.Cryge,Cryge
27622,500166.Atp2b2,Atp2b2
27623,506547.Mogs,Mogs
27624,1008735.Acox1,Acox1
27625,10002905191.Ypel2,Ypel2
27626,10003837476.BC024978,BC024978
27627,10002907518.Rsbn1l,Rsbn1l
27628,506480.Irx3,Irx3
27629,508213.Dynlt3,Dynlt3
27630,514055.Dpt,Dpt
27631,10002907017.Fbxw13,Fbxw13
27632,10002911446.Gm25775,Gm25775
27633,10002942176.Gm29570,Gm29570
27634,10002938114.Trim33,Trim33
27635,513221.Nfyb,Nfyb
27636,507652.Bcl11b,Bcl11b
27637,10002910407.Pacsin3,Pacsin3
27638,10002902794.Vmn1r-ps151,Vmn1r-ps151
27639,10003838274.Crnkl1,Crnkl1
27640,10003843086.Gm48917,Gm48917
27641,503478.H19,H19
27642,10002897352.Olfr13,Olfr13
27643,497791.Hivep3,Hivep3
27644,517227.Rnf220,Rnf220
27645,10003843958.Gm4899,Gm4899
27646,10002924462.Gm8176,Gm8176
27647,10002905602.Sprr2a2,Sprr2a2
27648,10003836982.Rps19-ps3,Rps19-ps3
27649,10003843267.Ccser1,Ccser1
27650,501295.Emg1,Emg1
27651,10002902477.Prps2,Prps2
27652,513555.Ndst1,Ndst1
27653,10002906776.Olfr315,Olfr315
27654,511937.Foxf2,Foxf2
27655,513577.Cdk5,Cdk5
27656,10003841315.Mcm2,Mcm2
27657,10003839561.Gm12504,Gm12504
27658,10003843890.Gm23800,Gm23800
27659,514986.Ppdpf,Ppdpf
27660,10002913117.Slc9a2,Slc9a2
27661,10003845836.6820431F20Rik,6820431F20Rik
27662,10002933583.Olfr96,Olfr96
27663,10002911346.Gdi2,Gdi2
27664,10002911596.Olfr1487,Olfr1487
27665,10002916840.BC016579,BC016579
27666,504752.Fbxw7,Fbxw7
27667,10002914340.Paip2b,Paip2b
27668,10002933916.Gm17867,Gm17867
27669,10004033403.Synj1,Synj1
27670,1486869.Col11a2,Col11a2
27671,512703.Nup214,Nup214
27672,10003118358.Taf8,Taf8
27673,10002917809.Olfr935,Olfr935
27674,10002937858.Nhsl1,Nhsl1
27675,10003837697.Ppp3cb,Ppp3cb
27676,10004037234.Tenm2,Tenm2
27677,514446.2810001G20Rik,2810001G20Rik
27678,10003844547.Abr,Abr
27679,10002912679.H4c11,H4c11
27680,10003842707.Gm5757,Gm5757
27681,10002925989.H2ab2,H2ab2
27682,10003114380.Pex5,Pex5
27683,10004037045.Rexo4,Rexo4
27684,10002902686.Arhgap25,Arhgap25
27685,10002938351.Gm14823,Gm14823
27686,10002907435.Gm6564,Gm6564
27687,10003836896.Gm4875,Gm4875
27688,10003837777.Gm534,Gm534
27689,10003118379.Grid1,Grid1
27690,518676.Cmklr1,Cmklr1
27691,10002917303.Plekha4,Plekha4
27692,10004034916.Gsta1,Gsta1
27693,514696.Nipsnap1,Nipsnap1
27694,513268.Omg,Omg
27695,10002921515.Prex2,Prex2
27696,10004034750.Olfr94,Olfr94
27697,10003118675.Selenot,Selenot
27698,10002901613.Spsb2,Spsb2
27699,512938.2210016F16Rik,2210016F16Rik
27700,10003836242.Gm12131,Gm12131
27701,10002897007.Lef1,Lef1
27702,10004033300.Golga1,Golga1
27703,10003843410.Agap1,Agap1
27704,10003838006.4930528H21Rik,4930528H21Rik
27705,1480944.Macf1,Macf1
27706,515313.Ucp2,Ucp2
27707,511347.Cltrn,Cltrn
27708,10004036706.Usp7,Usp7
27709,10002906390.Acp7,Acp7
27710,10002917402.Fam180a,Fam180a
27711,10002905080.Arhgap15,Arhgap15
27712,10002911769.Gm46197,Gm46197
27713,10002917548.Fcgr3,Fcgr3
27714,10003842876.Gm14257,Gm14257
27715,10003835937.Gm25599,Gm25599
27716,10004036591.Abhd8,Abhd8
27717,499498.Parpbp,Parpbp
27718,507183.Apool,Apool
27719,10002925725.Gm18216,Gm18216
27720,1374068.Gm29674,Gm29674
27721,514761.Blcap,Blcap
27722,10003842877.BB557941,BB557941
27723,10004037150.Cnot10,Cnot10
27724,10002922343.Gm44320,Gm44320
27725,507628.Hoxc4,Hoxc4
27726,510358.Rrp15,Rrp15
27727,499627.Mtif2,Mtif2
27728,10004037862.Fam129a,Fam129a
27729,509015.Sox30,Sox30
27730,10004036197.Tbx20,Tbx20
27731,502251.Ap2a2,Ap2a2
27732,10003840388.9430037G07Rik,9430037G07Rik
27733,10004036566.Vmn1r30,Vmn1r30
27734,10002912486.Tdrp,Tdrp
27735,517531.4930511A02Rik,4930511A02Rik
27736,501080.3110021N24Rik,3110021N24Rik
27737,513022.Fgf16,Fgf16
27738,10004038268.Gprin3,Gprin3
27739,498268.Birc2,Birc2
27740,10002934624.Gm8304,Gm8304
27741,10003844874.Stim1,Stim1
27742,10002942905.Cacna1e,Cacna1e
27743,10002918148.Vmn1r62,Vmn1r62
27744,517594.4933435G04Rik,4933435G04Rik
27745,10002920503.Lhfpl3,Lhfpl3
27746,10004034576.Olfr410,Olfr410
27747,10002933039.Tshz1,Tshz1
27748,10002948792.Plxnc1,Plxnc1
27749,10003837020.Gm8662,Gm8662
27750,10002914086.Gm7049,Gm7049
27751,10002909264.Usp3,Usp3
27752,10004034447.Usp21,Usp21
27753,10002930728.Gm18139,Gm18139
27754,10004033943.Alpk1,Alpk1
27755,10002915775.Olfr676,Olfr676
27756,10004034767.Gm46416,Gm46416
27757,507268.Ppp1r16a,Ppp1r16a
27758,10002908898.Haus4,Haus4
27759,10004035267.Olfr952,Olfr952
27760,502582.Mkks,Mkks
27761,497788.Rsph3b,Rsph3b
27762,10002933890.Gm48802,Gm48802
27763,498324.Iws1,Iws1
27764,505674.2610002M06Rik,2610002M06Rik
27765,512182.Rnf150,Rnf150
27766,10002928428.Prex2,Prex2
27767,500475.Sppl2b,Sppl2b
27768,10002921464.4933407E24Rik,4933407E24Rik
27769,10002908942.Nek6,Nek6
27770,10003845236.BC065397,BC065397
27771,511093.Arhgef9,Arhgef9
27772,10002910593.Cldn12,Cldn12
27773,513188.Plekhb1,Plekhb1
27774,10004034373.Olfr1454,Olfr1454
27775,1487506.Alppl2,Alppl2
27776,10002916574.Rab10os,Rab10os
27777,518466.Ano1,Ano1
27778,515374.Inip,Inip
27779,10003842689.Gm14800,Gm14800
27780,510004.Il34,Il34
27781,509773.Ttc12,Ttc12
27782,10003843329.Atp6ap2,Atp6ap2
27783,10003836016.Wdfy4,Wdfy4
27784,500212.Rbfox3,Rbfox3
27785,10002950505.Astn2,Astn2
27786,10002908862.Zdhhc7,Zdhhc7
27787,10004038051.Dcun1d2,Dcun1d2
27788,10002912344.Recql4,Recql4
27789,518821.Gm25606,Gm25606
27790,498897.Smim1,Smim1
27791,10002936333.Gm38261,Gm38261
27792,10003844386.Gm49355,Gm49355
27793,10003837288.Baz2b,Baz2b
27794,503360.Trmu,Trmu
27795,514306.4930453C13Rik,4930453C13Rik
27796,511246.V1rg10,V1rg10
27797,10004035816.Ube2dnl1,Ube2dnl1
27798,506412.Syngr4,Syngr4
27799,10002911478.Ints3,Ints3
27800,506713.Tax1bp1,Tax1bp1
27801,10004036277.Mark2,Mark2
27802,516006.Emp3,Emp3
27803,10002917887.Nomo1,Nomo1
27804,10004033996.Olfr394,Olfr394
27805,10003840401.Gm11772,Gm11772
27806,10002946073.Gm48723,Gm48723
27807,503188.Prx,Prx
27808,10004035018.Olfr1058,Olfr1058
27809,10002678205.Gip,Gip
27810,509047.Vmn1r100,Vmn1r100
27811,504313.Pcx,Pcx
27812,10004038371.Ttc9,Ttc9
27813,10002898920.Ube2w,Ube2w
27814,10002898435.Gan,Gan
27815,10004037153.Cep85,Cep85
27816,10002941846.Gpr26,Gpr26
27817,513561.Grip1os1,Grip1os1
27818,10004035050.Pcdh1,Pcdh1
27819,518121.3110067C02Rik,3110067C02Rik
27820,10002923404.Smc4,Smc4
27821,10003836508.Gm5426,Gm5426
27822,10004035944.Magea9-ps,Magea9-ps
27823,10002915781.Acaca,Acaca
27824,10002897768.Tmem41a,Tmem41a
27825,10003842685.Gja8,Gja8
27826,10002173035.Pcdha11,Pcdha11
27827,10002946742.Xkr4,Xkr4
27828,10004035570.Keap1,Keap1
27829,10002907651.Gm7708,Gm7708
27830,10004037840.Olfr474,Olfr474
