X,gene.id,symbol,entrez_id,chr,start,end,middle,strand
5644,510579,Cask,,,,,,
5645,510581,Arl6ip5,,,,,,
5646,510582,2010003K11Rik,,,,,,
5647,510585,Lyve1,,,,,,
5648,510592,Ccnt1,,,,,,
5649,510594,Lcp2,,,,,,
5650,510595,Gm7180,,,,,,
5651,510596,Aatk,,,,,,
5652,510597,Gpc5,,,,,,
5653,510598,Dcn,,,,,,
5654,510599,0610040F04Rik,,,,,,
5655,510601,Gldn,,,,,,
5656,510603,Arpp21,,,,,,
5657,510604,Nrarp,,,,,,
5658,510606,Usp16,,,,,,
5659,510608,Fzd9,,,,,,
5660,510609,Runx3,,,,,,
5661,510610,Exosc3,,,,,,
5662,510611,Rnf2,,,,,,
5663,510612,Gp5,,,,,,
5664,510617,Gm26343,,,,,,
5665,510620,Shox2,,,,,,
5666,510621,Pdgfra,,,,,,
5667,510624,Prss22,,,,,,
5668,510625,Gm10601,,,,,,
5669,510626,Gm42161,,,,,,
5670,510632,4933404I11Rik,,,,,,
5671,510636,Eya3,,,,,,
5672,510637,Lamp5,,,,,,
5673,510638,Katnb1,,,,,,
5674,510641,Tcerg1,,,,,,
5675,510642,9030625G05Rik,,,,,,
5676,510645,Cacna1h,,,,,,
5677,510646,Dram2,,,,,,
5678,510647,4930570B17Rik,,,,,,
5679,510648,Nr2f2,,,,,,
5680,510649,Cxcl1,,,,,,
5681,510651,Snx11,,,,,,
5682,510655,Desi1,,,,,,
5683,510656,Tmod1,,,,,,
5684,510662,Siah2,,,,,,
5685,510663,Ecrg4,,,,,,
5686,510665,Cirbp,,,,,,
5687,510670,Cyp2f2,,,,,,
5688,510671,Gbp2,,,,,,
5689,510675,Tet3,,,,,,
5690,510677,Zfp286,,,,,,
5691,510679,Galntl5,,,,,,
5692,510681,Naga,,,,,,
5693,510682,Clec11a,,,,,,
5694,510686,Chd9,,,,,,
5695,510688,4930595O18Rik,,,,,,
5696,510689,Lbp,,,,,,
5697,510693,Pnpt1,,,,,,
5698,510701,Rps6ka5,,,,,,
5699,510706,Ric1,,,,,,
5700,510707,Spats2l,,,,,,
5701,510711,Kcnc1,,,,,,
5702,510712,Nck2,,,,,,
5703,510714,Gm25905,,,,,,
5704,510717,Ccdc163,,,,,,
5705,510729,Cep19,,,,,,
5706,510730,Hexim1,,,,,,
5707,510731,Irf6,,,,,,
5708,510733,Mmadhc,,,,,,
5709,510737,Klf2,,,,,,
5710,510738,Itih2,,,,,,
5711,510739,Mapk8ip1,,,,,,
5712,510741,Gm14489,,,,,,
5713,510742,Ldlrad4,,,,,,
5714,510745,Tufm,,,,,,
5715,510746,Il7r,,,,,,
5716,510748,Mcam,,,,,,
5717,510750,Rhcg,,,,,,
5718,510752,Cdc42se1,,,,,,
5719,510754,Iqcf2,,,,,,
5720,510755,Pign,,,,,,
5721,510756,Hcar2,,,,,,
5722,510759,Plxdc2,,,,,,
5723,510760,Gnpda2,,,,,,
5724,510762,Mapt,,,,,,
5725,510763,Serpind1,,,,,,
5726,510765,Vsig2,,,,,,
5727,510766,Nat8,,,,,,
5728,510768,Slco2a1,,,,,,
5729,510771,Parvg,,,,,,
5730,510773,Ccn2,,,,,,
5731,510775,Fmod,,,,,,
5732,510776,Gnptab,,,,,,
5733,510778,Thoc2l,,,,,,
5734,510780,Naa60,,,,,,
5735,510782,Cnn2,,,,,,
5736,510784,4930519F16Rik,,,,,,
5737,510788,Tpcn1,,,,,,
5738,510789,Ccnd2,,,,,,
5739,510791,Lmf1,,,,,,
5740,510793,6030440G07Rik,,,,,,
5741,510794,Ncapd2,,,,,,
5742,510796,Zfp141,,,,,,
5743,510797,Cck,,,,,,
5744,510799,Ica1,,,,,,
5745,510800,Mapk8ip2,,,,,,
5746,510806,Cacna2d1,,,,,,
5747,510809,Arhgef19,,,,,,
5748,510811,Icam5,,,,,,
5749,510812,Bcr,,,,,,
5750,510815,Mcm2,,,,,,
5751,510816,Eif2ak2,,,,,,
5752,510817,4930573C15Rik,,,,,,
5753,510820,2900092O11Rik,,,,,,
5754,510821,Tacstd2,,,,,,
5755,510824,Ndufaf8,,,,,,
5756,510826,Borcs7,,,,,,
5757,510829,Diaph2,,,,,,
5758,510834,Adcyap1r1,,,,,,
5759,510838,Usp49,,,,,,
5760,510839,Fkbp11,,,,,,
5761,510842,Aimp1,,,,,,
5762,510844,Clps,,,,,,
5763,510849,1700095A13Rik,,,,,,
5764,510851,Nubp1,,,,,,
5765,510853,Larp1,,,,,,
5766,510857,Ms4a1,,,,,,
5767,510858,Foxg1,,,,,,
5768,510866,Rasa1,,,,,,
5769,510870,Ppm1g,,,,,,
5770,510871,Capzb,,,,,,
5771,510872,Krtap4-6,,,,,,
5772,510874,Fundc2,,,,,,
5773,510876,Clec4n,,,,,,
5774,510882,1700087I21Rik,,,,,,
5775,510883,Dmrtc2,,,,,,
5776,510884,2310039H08Rik,,,,,,
5777,510890,Caln1,,,,,,
5778,510894,Gli3,,,,,,
5779,510895,Ctnna3,,,,,,
5780,510906,Atxn7l1os2,,,,,,
5781,510911,Marchf7,,,,,,
5782,510912,1700018A04Rik,,,,,,
5783,510913,Prss12,,,,,,
5784,510915,1700023H06Rik,,,,,,
5785,510918,Ifih1,,,,,,
5786,510922,Nup93,,,,,,
5787,510923,4930435C17Rik,,,,,,
5788,510929,1700128I11Rik,,,,,,
5789,510931,Slc22a4,,,,,,
5790,510943,Rad1,,,,,,
5791,510944,Otub2,,,,,,
5792,510945,Thsd7a,,,,,,
5793,510946,Mecom,,,,,,
5794,510947,Cxadr,,,,,,
5795,510948,4933406I18Rik,,,,,,
5796,510949,Mamdc2,,,,,,
5797,510952,Tprg,,,,,,
5798,510953,Lat,,,,,,
5799,510954,4930402H05Rik,,,,,,
5800,510956,Pfkp,,,,,,
5801,510957,Snta1,,,,,,
5802,510959,Ldhd,,,,,,
5803,510960,Bcor,,,,,,
5804,510961,Ch25h,,,,,,
5805,510969,Hba-ps3,,,,,,
5806,510970,Uevld,,,,,,
5807,510974,Krt5,,,,,,
5808,510975,AC169382.1,,,,,,
5809,510976,1700024G13Rik,,,,,,
5810,510982,1810062G17Rik,,,,,,
5811,510986,Pex26,,,,,,
5812,510987,Fcmr,,,,,,
5813,510988,Arhgap23,,,,,,
5814,510990,Gm5398,,,,,,
5815,510993,Tmem45a,,,,,,
5816,510995,Golt1b,,,,,,
5817,510997,Lncbate1,,,,,,
5818,510998,1700026J12Rik,,,,,,
5819,511000,Anpep,,,,,,
5820,511006,Fam162a,,,,,,
5821,511007,4933417O13Rik,,,,,,
5822,511014,4930505A04Rik,,,,,,
5823,511015,Iqank1,,,,,,
5824,511016,7420700N18Rik,,,,,,
5825,511018,Slc25a10,,,,,,
5826,511019,Arhgef28,,,,,,
5827,511022,Dcxr,,,,,,
5828,511025,Ccbe1,,,,,,
5829,511026,Sord,,,,,,
5830,511027,Cep55,,,,,,
5831,511028,4930554G22Rik,,,,,,
5832,511029,2900045O20Rik,,,,,,
5833,511032,Trbj2-7,,,,,,
5834,511039,Rnf151,,,,,,
5835,511044,Ppp1r2-ps9,,,,,,
5836,511045,Cd63,,,,,,
5837,511048,Nid1,,,,,,
5838,511049,4922502N22Rik,,,,,,
5839,511051,Ngef,,,,,,
5840,511052,Fmo5,,,,,,
5841,511055,Cic,,,,,,
5842,511056,Yod1,,,,,,
5843,511057,Nhej1,,,,,,
5844,511060,Gm17092,,,,,,
5845,511063,Gm45217,,,,,,
5846,511064,5830411K02Rik,,,,,,
5847,511065,Vangl2,,,,,,
5848,511066,Gm11839,,,,,,
5849,511067,Aldoc,,,,,,
5850,511068,Eif1ax,,,,,,
5851,511071,Msantd2,,,,,,
5852,511073,Tab1,,,,,,
5853,511075,Sypl,,,,,,
5854,511077,Gm6125,,,,,,
5855,511079,Zfp827,,,,,,
5856,511082,4930442G10Rik,,,,,,
5857,511085,Scly,,,,,,
5858,511087,Fzd7,,,,,,
5859,511091,Ripk3,,,,,,
5860,511093,Arhgef9,,,,,,
5861,511094,4930589L23Rik,,,,,,
5862,511098,4930505G20Rik,,,,,,
5863,511099,4930549P19Rik,,,,,,
5864,511102,Robo3,,,,,,
5865,511105,Slc52a2,,,,,,
5866,511106,Gpc1,,,,,,
5867,511107,Map2k5,,,,,,
5868,511108,Insm2,,,,,,
5869,511110,Atg5,,,,,,
5870,511112,Pcolce,,,,,,
5871,511113,Dram1,,,,,,
5872,511114,Ergic1,,,,,,
5873,511117,Bmpr1b,,,,,,
5874,511123,Ptprt,,,,,,
5875,511125,Pacrg,,,,,,
5876,511127,Mcoln1,,,,,,
5877,511129,Fam81a,,,,,,
5878,511130,Yme1l1,,,,,,
5879,511131,Gkap1,,,,,,
5880,511132,Rai14,,,,,,
5881,511134,Pola1,,,,,,
5882,511135,Dnajc7,,,,,,
5883,511138,Gabra2,,,,,,
5884,511139,Nkx6-2,,,,,,
5885,511141,Serac1,,,,,,
5886,511142,Cpne8,,,,,,
5887,511146,Mcmbp,,,,,,
5888,511148,Mapkap1,,,,,,
5889,511150,Dennd6b,,,,,,
5890,511154,Dexi,,,,,,
5891,511156,4930447C11Rik,,,,,,
5892,511159,Mmrn1,,,,,,
5893,511160,Prg3,,,,,,
5894,511161,Gm9806,,,,,,
5895,511162,B3gnt4,,,,,,
5896,511163,Abcb9,,,,,,
5897,511164,Umad1,,,,,,
5898,511165,Plgrkt,,,,,,
5899,511166,Prm3,,,,,,
5900,511168,Myl9,,,,,,
5901,511169,Wdfy2,,,,,,
5902,511171,Gm11681,,,,,,
5903,511172,Sh3bp5l,,,,,,
5904,511174,4933424H11Rik,,,,,,
5905,511175,Supt6,,,,,,
5906,511180,Klhl32,,,,,,
5907,511181,Bcl2l10,,,,,,
5908,511183,Sdha,,,,,,
5909,511191,Ncbp3,,,,,,
5910,511195,Gm2981,,,,,,
5911,511198,Slc15a3,,,,,,
5912,511201,Bhlhe22,,,,,,
5913,511202,Inafm2,,,,,,
5914,511204,Rnf17,,,,,,
5915,511206,Deptor,,,,,,
5916,511209,4833417C18Rik,,,,,,
5917,511211,Gpr160,,,,,,
5918,511212,Acss1,,,,,,
5919,511214,Zkscan5,,,,,,
5920,511217,C030004G16Rik,,,,,,
5921,511223,C2cd5,,,,,,
5922,511224,Anapc13,,,,,,
5923,511226,Reg1,,,,,,
5924,511227,Ptprf,,,,,,
5925,511230,Mri1,,,,,,
5926,511231,Mthfd1l,,,,,,
5927,511241,Ccdc113,,,,,,
5928,511244,Hsd17b12,,,,,,
5929,511245,Rnls,,,,,,
5930,511246,V1rg10,,,,,,
5931,511249,Ezh1,,,,,,
5932,511250,Gm12428,,,,,,
5933,511252,A630036G19Rik,,,,,,
5934,511253,Hrct1,,,,,,
5935,511254,Zfp704,,,,,,
5936,511257,Adam1b,,,,,,
5937,511259,1700110C19Rik,,,,,,
5938,511263,Bcor,,,,,,
5939,511264,Reln,,,,,,
5940,511267,Chst7,,,,,,
5941,511269,Zfp788,,,,,,
5942,511270,Gm37338,,,,,,
5943,511273,Sfi1,,,,,,
5944,511275,Tssk6,,,,,,
5945,511277,Zfp36l1,,,,,,
5946,511279,Gm37392,,,,,,
5947,511280,Fxn,,,,,,
5948,511282,Josd1,,,,,,
5949,511292,Ier3ip1,,,,,,
5950,511295,Luc7l2,,,,,,
5951,511296,Endog,,,,,,
5952,511298,Utp11,,,,,,
5953,511299,9130015A21Rik,,,,,,
5954,511300,Gm5301,,,,,,
5955,511301,Zfp160,,,,,,
5956,511302,Arhgap6,,,,,,
5957,511303,Dnmbp,,,,,,
5958,511307,Gm49051,,,,,,
5959,511308,Clic1,,,,,,
5960,511309,Gm49554,,,,,,
5961,511312,Slc7a1,,,,,,
5962,511314,Aqp9,,,,,,
5963,511315,Apoa1,,,,,,
5964,511316,Gm23316,,,,,,
5965,511320,Hexa,,,,,,
5966,511321,4921504A21Rik,,,,,,
5967,511325,Bend4,,,,,,
5968,511330,Pknox1,,,,,,
5969,511331,Pla1a,,,,,,
5970,511332,Sorl1,,,,,,
5971,511333,Gm28923,,,,,,
5972,511334,Samt3,,,,,,
5973,511337,2810404M03Rik,,,,,,
5974,511342,Pak1,,,,,,
5975,511344,Akap6,,,,,,
5976,511347,Cltrn,,,,,,
5977,511349,4930512P04Rik,,,,,,
5978,511350,Prickle2,,,,,,
5979,511351,3110039M20Rik,,,,,,
5980,511352,4930554H23Rik,,,,,,
5981,511355,Dnali1,,,,,,
5982,511356,Calm1,,,,,,
5983,511357,Actn1,,,,,,
5984,511359,Cd44,,,,,,
5985,511360,Kcng3,,,,,,
5986,511363,Ralgapa1,,,,,,
5987,511364,Ccdc43,,,,,,
5988,511366,Gm27306,,,,,,
5989,511368,Junb,,,,,,
5990,511377,Gm38655,,,,,,
5991,511383,Gm25905,,,,,,
5992,511391,Pkig,,,,,,
5993,511393,Ikzf2,,,,,,
5994,511395,Gm12508,,,,,,
5995,511399,Irf4,,,,,,
5996,511402,Gm44473,,,,,,
5997,511403,Klf13,,,,,,
5998,511404,Alox12,,,,,,
5999,511405,Rdh16,,,,,,
6000,511409,2700099C18Rik,,,,,,
6001,511410,Smox,,,,,,
6002,511414,Arhgef1,,,,,,
6003,511420,Tectb,,,,,,
6004,511421,Gal3st2c,,,,,,
6005,511425,Serpinb9c,,,,,,
6006,511430,Gem,,,,,,
6007,511435,Ly6m,,,,,,
6008,511437,Itgb8,,,,,,
6009,511439,Rprd1b,,,,,,
6010,511441,4930505O20Rik,,,,,,
6011,511442,Snrnp48,,,,,,
6012,511449,Gm7962,,,,,,
6013,511451,Gm25227,,,,,,
6014,511452,Ppp3cc,,,,,,
6015,511455,Kremen1,,,,,,
6016,511456,F10,,,,,,
6017,511457,Eapp,,,,,,
6018,511459,Cbx4,,,,,,
6019,511461,Trp73,,,,,,
6020,511462,Sf3b3,,,,,,
6021,511463,Cdc42ep5,,,,,,
6022,511465,Reg3b,,,,,,
6023,511470,Ncan,,,,,,
6024,511472,Enpep,,,,,,
6025,511474,Gm44473,,,,,,
6026,511475,Ints8,,,,,,
6027,511479,Btbd35f23,,,,,,
6028,511481,Gm11978,,,,,,
6029,511483,Cox7b,,,,,,
6030,511487,Gata6os,,,,,,
6031,511488,Lrba,,,,,,
6032,511489,Vpreb1,,,,,,
6033,511491,Pkd1,,,,,,
6034,511492,Tmem29,,,,,,
6035,511493,Syt1,,,,,,
6036,511494,Ulk3,,,,,,
6037,511495,Mrps25,,,,,,
6038,511501,Rpl28-ps4,,,,,,
6039,511503,Id4,,,,,,
6040,511506,Taco1,,,,,,
6041,511507,C330004P14Rik,,,,,,
6042,511513,Hs6st3,,,,,,
6043,511517,Tppp3,,,,,,
6044,511519,Gm21905,,,,,,
6045,511522,Gm2098,,,,,,
6046,511523,Csad,,,,,,
6047,511524,Gm7936,,,,,,
6048,511525,Bdh2,,,,,,
6049,511527,Copb1,,,,,,
6050,511528,Zfp777,,,,,,
6051,511530,Ccdc175,,,,,,
6052,511534,Smpd1,,,,,,
6053,511535,Camk2n2,,,,,,
6054,511540,Cdc37l1,,,,,,
6055,511544,Spag1,,,,,,
6056,511545,Il10,,,,,,
6057,511551,Mrps36-ps2,,,,,,
6058,511552,Fam114a1,,,,,,
6059,511554,Calml3,,,,,,
6060,511556,Cyp4f15,,,,,,
6061,511557,Ptger2,,,,,,
6062,511558,Tecta,,,,,,
6063,511562,Utf1,,,,,,
6064,511564,Apobec4,,,,,,
6065,511566,Gdf5,,,,,,
6066,511567,Kansl1l,,,,,,
6067,511571,1810009A15Rik,,,,,,
6068,511575,Ndufa8,,,,,,
6069,511577,Ugt2b5,,,,,,
6070,511578,Cyp26b1,,,,,,
6071,511580,Fbxl17,,,,,,
6072,511582,Gcsam,,,,,,
6073,511584,2310043M15Rik,,,,,,
6074,511586,Eef1a2,,,,,,
6075,511589,Grm8,,,,,,
6076,511590,Sh3gl1,,,,,,
6077,511594,1700010I02Rik,,,,,,
6078,511597,Ifnar2,,,,,,
6079,511599,Ddx19b,,,,,,
6080,511602,Cacna1c,,,,,,
6081,511609,Chst1,,,,,,
6082,511615,Fbl,,,,,,
6083,511616,Ttll3,,,,,,
6084,511619,Gm6580,,,,,,
6085,511622,Prpf40a,,,,,,
6086,511623,2610008E11Rik,,,,,,
6087,511630,Krt16,,,,,,
6088,511631,Chrna5,,,,,,
6089,511633,Eif4ebp2,,,,,,
6090,511634,Gm48374,,,,,,
6091,511640,Hsd3b5,,,,,,
6092,511641,Gata5,,,,,,
6093,511642,Crlf3,,,,,,
6094,511643,Gfod2,,,,,,
6095,511646,Bbs2,,,,,,
6096,511649,Ap3d1,,,,,,
6097,511651,Gm3443,,,,,,
6098,511657,Pck2,,,,,,
6099,511658,Abcg5,,,,,,
6100,511659,Ube2g2,,,,,,
6101,511660,Gimap1,,,,,,
6102,511661,B230112J18Rik,,,,,,
6103,511663,Il11,,,,,,
6104,511664,Hipk2,,,,,,
6105,511665,Snn,,,,,,
6106,511667,Trim6,,,,,,
6107,511669,Mapk10,,,,,,
6108,511670,Cby2,,,,,,
6109,511671,Anp32e,,,,,,
6110,511672,Mllt3,,,,,,
6111,511673,Cenpx,,,,,,
6112,511675,Mycn,,,,,,
6113,511676,Dhrs7,,,,,,
6114,511680,Spaca7,,,,,,
6115,511686,Klhl10,,,,,,
6116,511687,Cdk3,,,,,,
6117,511691,1700051K13Rik,,,,,,
6118,511693,Sri,,,,,,
6119,511696,Gm14022,,,,,,
6120,511699,Rab11b,,,,,,
6121,511702,Far2os1,,,,,,
6122,511703,Kif22,,,,,,
6123,511705,Hhipl1,,,,,,
6124,511706,Polk,,,,,,
6125,511707,P2rx4,,,,,,
6126,511714,Mfsd11,,,,,,
6127,511715,Nacc2,,,,,,
6128,511716,Tra2a,,,,,,
6129,511719,Gne,,,,,,
6130,511721,Cndp2,,,,,,
6131,511722,Cpne4,,,,,,
6132,511725,Shcbp1l,,,,,,
6133,511726,Coasy,,,,,,
6134,511727,Bscl2,,,,,,
6135,511728,Clybl,,,,,,
6136,511733,Ms4a4d,,,,,,
6137,511734,Casp9,,,,,,
6138,511737,Uros,,,,,,
6139,511739,Depdc1a,,,,,,
6140,511740,4632432E15Rik,,,,,,
6141,511741,Tmem176b,,,,,,
6142,511743,Slc7a9,,,,,,
6143,511744,Yap1,,,,,,
6144,511745,Gm16555,,,,,,
6145,511748,Hamp2,,,,,,
6146,511749,Caprin1,,,,,,
6147,511750,Adgrl4,,,,,,
6148,511751,Smad3,,,,,,
6149,511754,F2r,,,,,,
6150,511756,Gm26688,,,,,,
6151,511758,Ets2,,,,,,
6152,511759,Tbxa2r,,,,,,
6153,511765,Bola3,,,,,,
6154,511766,Cfap74,,,,,,
6155,511768,Zfp105,,,,,,
6156,511770,Klhdc3,,,,,,
6157,511773,Dnajc5,,,,,,
6158,511778,Tmem161b,,,,,,
6159,511781,Gm45315,,,,,,
6160,511784,Acsm1,,,,,,
6161,511785,Actr8,,,,,,
6162,511786,Ednrb,,,,,,
6163,511787,5930435M05Rik,,,,,,
6164,511789,Akap13,,,,,,
6165,511790,Tmem106b,,,,,,
6166,511792,1110020A21Rik,,,,,,
6167,511793,Dguok,,,,,,
6168,511797,Casp12,,,,,,
6169,511798,Gm10501,,,,,,
6170,511799,Scube1,,,,,,
6171,511800,Phykpl,,,,,,
6172,511802,Sybu,,,,,,
6173,511805,Pfdn2,,,,,,
6174,511807,Gm22721,,,,,,
6175,511809,4930534H18Rik,,,,,,
6176,511810,Egfr,,,,,,
6177,511811,Senp2,,,,,,
6178,511816,Med13,,,,,,
6179,511817,Gnas,,,,,,
6180,511818,Alkbh3os1,,,,,,
6181,511820,4932422M17Rik,,,,,,
6182,511821,Csnk1a1,,,,,,
6183,511822,Efcab3,,,,,,
6184,511830,Gm7902,,,,,,
6185,511832,Cmtm8,,,,,,
6186,511839,Cst8,,,,,,
6187,511843,Pde9a,,,,,,
6188,511844,Qsox1,,,,,,
6189,511845,Fam187a,,,,,,
6190,511849,Vav3,,,,,,
6191,511850,Prpf4,,,,,,
6192,511851,4930558C23Rik,,,,,,
6193,511852,Slc39a10,,,,,,
6194,511856,Gm12276,,,,,,
6195,511861,2310068J16Rik,,,,,,
6196,511862,Nop58,,,,,,
6197,511863,Ccdc127,,,,,,
6198,511865,Dsc2,,,,,,
6199,511867,Nmt1,,,,,,
6200,511868,Gm9939,,,,,,
6201,511869,4930486I03Rik,,,,,,
6202,511871,Pantr2,,,,,,
6203,511873,4933414I15Rik,,,,,,
6204,511874,Aga,,,,,,
6205,511876,5430427N15Rik,,,,,,
6206,511878,Neat1,,,,,,
6207,511879,Angptl1,,,,,,
6208,511883,4933415J04Rik,,,,,,
6209,511886,Mtmr1,,,,,,
6210,511887,Gm31105,,,,,,
6211,511888,Zfat,,,,,,
6212,511890,3110009M11Rik,,,,,,
6213,511891,Gm9812,,,,,,
6214,511896,Cep72,,,,,,
6215,511897,A430103D13Rik,,,,,,
6216,511898,Yipf7,,,,,,
6217,511900,Prickle2,,,,,,
6218,511902,Nectin4,,,,,,
6219,511904,Galnt7,,,,,,
6220,511906,Lcn10,,,,,,
6221,511907,2310008N11Rik,,,,,,
6222,511911,Nkiras2,,,,,,
6223,511912,Trpv6,,,,,,
6224,511913,Farp1,,,,,,
6225,511917,Ptn,,,,,,
6226,511920,Gpd1,,,,,,
6227,511924,Poc1b,,,,,,
6228,511925,Bmp4,,,,,,
6229,511931,Krtcap2,,,,,,
6230,511932,1110059E24Rik,,,,,,
6231,511933,Cxcr2,,,,,,
6232,511935,Mbd6,,,,,,
6233,511936,Krt75,,,,,,
6234,511937,Foxf2,,,,,,
6235,511938,Sdf2l1,,,,,,
6236,511939,Gm4553,,,,,,
6237,511941,Trim3,,,,,,
6238,511942,Cdhr2,,,,,,
6239,511944,Amy2a5,,,,,,
6240,511946,Tbx21,,,,,,
6241,511947,Msx1,,,,,,
6242,511951,Mettl27,,,,,,
6243,511952,Prm1,,,,,,
6244,511956,1700016B01Rik,,,,,,
6245,511958,Oxsr1,,,,,,
6246,511961,Fgfr2,,,,,,
6247,511962,Nup35,,,,,,
6248,511963,Mip,,,,,,
6249,511966,1810010K12Rik,,,,,,
6250,511967,Ext1,,,,,,
6251,511968,Prkce,,,,,,
6252,511971,Ptpn22,,,,,,
6253,511974,Gm7846,,,,,,
6254,511975,Pde10a,,,,,,
6255,511978,Csnk2a2,,,,,,
6256,511979,Gm47077,,,,,,
6257,511982,Ifitm3,,,,,,
6258,511983,C2cd6,,,,,,
6259,511985,Med7,,,,,,
6260,511986,Msantd3,,,,,,
6261,511988,1810028F09Rik,,,,,,
6262,511989,Strap,,,,,,
6263,511990,Aig1,,,,,,
6264,511991,Txndc12,,,,,,
6265,511992,Pard3,,,,,,
6266,511993,Wdr86,,,,,,
6267,511994,Dhx35,,,,,,
6268,511997,H3f3a,,,,,,
6269,511998,Nfam1,,,,,,
6270,512000,Ftmt,,,,,,
6271,512003,1700001P01Rik,,,,,,
6272,512005,Gm37108,,,,,,
6273,512007,Emc2,,,,,,
6274,512013,Psma1,,,,,,
6275,512015,4921527H02Rik,,,,,,
6276,512017,Nfib,,,,,,
6277,512018,Ubxn8,,,,,,
6278,512019,4930473H19Rik,,,,,,
6279,512020,Gm39397,,,,,,
6280,512022,Kctd1,,,,,,
6281,512023,Gm11346,,,,,,
6282,512028,Osmr,,,,,,
6283,512029,Vps51,,,,,,
6284,512033,P3h2,,,,,,
6285,512034,5430430B14Rik,,,,,,
6286,512039,Ralgapa1,,,,,,
6287,512042,Aplp2,,,,,,
6288,512044,Zswim2,,,,,,
6289,512045,Snd1,,,,,,
6290,512046,Naca,,,,,,
6291,512051,Epha6,,,,,,
6292,512053,Mmab,,,,,,
6293,512054,Klf3,,,,,,
6294,512060,1700034K08Rik,,,,,,
6295,512063,Rheb,,,,,,
6296,512066,4930423C22Rik,,,,,,
6297,512069,Pnmt,,,,,,
6298,512071,Otud1,,,,,,
6299,512076,Epgn,,,,,,
6300,512077,Pus10,,,,,,
6301,512079,Mcm6,,,,,,
6302,512080,Best1,,,,,,
6303,512081,Nfil3,,,,,,
6304,512082,Mroh9,,,,,,
6305,512085,Thbs3,,,,,,
6306,512086,Tram1l1,,,,,,
6307,512089,3930402G23Rik,,,,,,
6308,512101,Htr2b,,,,,,
6309,512103,Iars2,,,,,,
6310,512106,Bcl9,,,,,,
6311,512107,Diablo,,,,,,
6312,512108,Dmgdh,,,,,,
6313,512109,Kmt2c,,,,,,
6314,512110,Gm15574,,,,,,
6315,512112,Fgf12,,,,,,
6316,512113,Rida,,,,,,
6317,512116,4933425B07Rik,,,,,,
6318,512118,Rasa3,,,,,,
6319,512119,Ugt2b1,,,,,,
6320,512121,Ogdh,,,,,,
6321,512122,Adgrl1,,,,,,
6322,512123,Srgap1,,,,,,
6323,512124,Aatf,,,,,,
6324,512125,Atg4d,,,,,,
6325,512127,Emb,,,,,,
6326,512128,Aadat,,,,,,
6327,512129,Lce1j,,,,,,
6328,512130,Gpaa1,,,,,,
6329,512132,Pde7a,,,,,,
6330,512133,Gm2762,,,,,,
6331,512135,Tex44,,,,,,
6332,512138,Asb17,,,,,,
6333,512140,4930545L08Rik,,,,,,
6334,512143,Ifna9,,,,,,
6335,512145,Drd2,,,,,,
6336,512146,Fam217b,,,,,,
6337,512148,Tfr2,,,,,,
6338,512150,4921534H16Rik,,,,,,
6339,512154,Bclaf3,,,,,,
6340,512156,Ddx6,,,,,,
6341,512157,Rnf115,,,,,,
6342,512159,Gdf9,,,,,,
6343,512162,R3hcc1l,,,,,,
6344,512165,1700012B09Rik,,,,,,
6345,512166,Nmb,,,,,,
6346,512167,Nin,,,,,,
6347,512170,Gm23131,,,,,,
6348,512176,Pomt2,,,,,,
6349,512177,Trpm1,,,,,,
6350,512178,Ncoa2,,,,,,
6351,512182,Rnf150,,,,,,
6352,512183,Nr1h4,,,,,,
6353,512184,1700030L22Rik,,,,,,
6354,512188,Barhl1,,,,,,
6355,512191,Kdm3a,,,,,,
6356,512192,Vmp1,,,,,,
6357,512194,Celf2,,,,,,
6358,512199,Rabggta,,,,,,
6359,512200,Bok,,,,,,
6360,512205,Mark3,,,,,,
6361,512206,Abcg3,,,,,,
6362,512207,Ccna2,,,,,,
6363,512211,1700016K05Rik,,,,,,
6364,512221,Robo1,,,,,,
6365,512225,Nlgn1,,,,,,
6366,512227,Ucn,,,,,,
6367,512229,Zfp59,,,,,,
6368,512230,Atp6v1e2,,,,,,
6369,512231,Chaf1b,,,,,,
6370,512232,Cep41,,,,,,
6371,512237,Vps35l,,,,,,
6372,512238,Dmrtb1,,,,,,
6373,512240,Fus,,,,,,
6374,512244,Lelp1,,,,,,
6375,512246,Eif3d,,,,,,
6376,512247,Dnah17,,,,,,
6377,512248,1700010G06Rik,,,,,,
6378,512250,1700025G04Rik,,,,,,
6379,512252,Npc2,,,,,,
6380,512253,Klb,,,,,,
6381,512255,Aoc3,,,,,,
6382,512256,Riox2,,,,,,
6383,512259,Tubb2b,,,,,,
6384,512261,Ifnar1,,,,,,
6385,512268,Ncapg2,,,,,,
6386,512270,4930439A04Rik,,,,,,
6387,512273,Gm25534,,,,,,
6388,512274,Hils1,,,,,,
6389,512279,Myof,,,,,,
6390,512280,Cct7,,,,,,
6391,512281,Crygf,,,,,,
6392,512285,Gm6032,,,,,,
6393,512287,Tulp3,,,,,,
6394,512288,Kidins220,,,,,,
6395,512289,Ctnna2,,,,,,
6396,512290,Magea4,,,,,,
6397,512291,1700020N15Rik,,,,,,
6398,512292,Kdf1,,,,,,
6399,512294,1700012J22Rik,,,,,,
6400,512298,Polrmt,,,,,,
6401,512301,5830432E09Rik,,,,,,
6402,512303,Cyld,,,,,,
6403,512306,4930571N24Rik,,,,,,
6404,512309,Fam71d,,,,,,
6405,512310,Cfap43,,,,,,
